date.time,date,site,plot,common.name,scientific.name,family,assessment.method,recapture,vocal,SamplingDay
2021-11-13T00:59:13Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T00:59:13Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T19:39:19Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T21:18:30Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T23:07:34Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T09:03:55Z,13/11/2021,Wambiana,WetA,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,11
2021-11-13T02:11:19Z,13/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,camera,NA,no,11
2021-11-13T20:40:01Z,13/11/2021,Wambiana,WetA,Short-beaked Echidna,Tachyglossus aculeatus,Tachyglossidae,camera,NA,no,12
2021-11-13T01:22:51Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T20:15:55Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T22:41:18Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T23:56:08Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T20:10:13Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T22:10:16Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T23:46:30Z,13/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T00:15:13Z,13/11/2021,Wambiana,WetB,Cat,Felis catus,Felidae,camera,NA,yes,11
2021-11-13T00:58:20Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T19:27:46Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T22:44:15Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T01:19:38Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T03:24:13Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T19:16:32Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T21:55:18Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T04:08:00Z,13/11/2021,Wambiana,WetB,Short-beaked Echidna,Tachyglossus aculeatus,Tachyglossidae,camera,NA,no,11
2021-11-13T20:01:13Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,camera,NA,no,12
2021-11-13T04:40:32Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T21:26:57Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T08:26:18Z,13/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,11
2021-11-13T13:37:03Z,13/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,12
2021-11-13T00:35:36Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T00:35:36Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,11
2021-11-13T23:03:30Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-13T03:53:16Z,13/11/2021,Wambiana,WetB,Short-beaked Echidna,Tachyglossus aculeatus,Tachyglossidae,camera,NA,no,11
2021-11-13T05:45:00Z,13/11/2021,Wambiana,DryB,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,NA,no,11
2021-11-13T05:41:00Z,13/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,11
2021-11-13T06:05:00Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,11
2021-11-13T06:07:00Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,11
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:13:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:15:00Z,13/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-13T19:11:00Z,13/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,12
2021-11-14T21:39:40Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T22:20:01Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T16:09:17Z,14/11/2021,Wambiana,DryB,Pig,Sus scrofa,Suidae,camera,NA,yes,13
2021-11-14T05:29:00Z,14/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,NA,no,12
2021-11-14T05:34:00Z,14/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,y,no,12
2021-11-14T05:32:00Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,12
2021-11-14T08:01:00Z,14/11/2021,Wambiana,WetA,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-14T08:01:00Z,14/11/2021,Wambiana,WetA,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-14T21:04:45Z,14/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,camera,NA,no,13
2021-11-14T07:16:34Z,14/11/2021,Wambiana,WetA,Agile Wallaby,Notamacropus agilis,Macropodidae,camera,NA,no,12
2021-11-14T19:59:20Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T19:59:20Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T21:43:16Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T02:22:57Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T22:24:23Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T03:21:28Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T20:58:47Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T22:04:05Z,14/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T11:12:48Z,14/11/2021,Wambiana,WetA,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,12
2021-11-14T11:12:48Z,14/11/2021,Wambiana,WetA,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,12
2021-11-14T12:23:45Z,14/11/2021,Wambiana,WetA,Pig,Sus scrofa,Suidae,camera,NA,yes,13
2021-11-14T12:23:45Z,14/11/2021,Wambiana,WetA,Pig,Sus scrofa,Suidae,camera,NA,yes,13
2021-11-14T00:41:26Z,14/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,camera,NA,no,12
2021-11-14T23:20:13Z,14/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,camera,NA,no,13
2021-11-14T02:07:03Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T21:44:21Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T14:12:23Z,14/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,13
2021-11-14T00:58:00Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T21:45:03Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T21:45:03Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T14:10:26Z,14/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,13
2021-11-14T14:10:26Z,14/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,13
2021-11-14T14:10:26Z,14/11/2021,Wambiana,WetB,Dromedary,Camelus dromedarius,Camelidae,camera,NA,yes,13
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T11:35:03Z,14/11/2021,Wambiana,WetB,Pig,Sus scrofa,Suidae,camera,NA,yes,12
2021-11-14T03:00:53Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T19:39:20Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T22:56:51Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-14T21:09:34Z,14/11/2021,Wambiana,WetB,Short-beaked Echidna,Tachyglossus aculeatus,Tachyglossidae,camera,NA,no,13
2021-11-14T00:39:40Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,12
2021-11-14T06:18:00Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,12
2021-11-14T06:18:00Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,12
2021-11-14T19:49:00Z,14/11/2021,Wambiana,DryB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,13
2021-11-14T19:49:00Z,14/11/2021,Wambiana,DryB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,13
2021-11-14T19:49:00Z,14/11/2021,Wambiana,DryB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,13
2021-11-14T19:44:00Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,13
2021-11-14T19:52:00Z,14/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,13
2021-11-14T19:45:00Z,14/11/2021,Wambiana,DryB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,13
2021-11-14T19:49:00Z,14/11/2021,Wambiana,DryB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,13
2021-11-14T05:26:00Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,12
2021-11-14T05:29:00Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,12
2021-11-14T05:29:00Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,Y,yes,12
2021-11-14T05:29:00Z,14/11/2021,Wambiana,WetB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,12
2021-11-14T07:33:00Z,14/11/2021,Wambiana,WetB,Agile Wallaby,Notamacropus agilis,Macropodidae,OBM,NA,no,12
2021-11-14T07:32:00Z,14/11/2021,Wambiana,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,12
2021-11-14T07:32:00Z,14/11/2021,Wambiana,WetB,Macropod,Macropus giganteus,Macropodidae,OBM,NA,yes,12
2021-11-15T03:41:45Z,15/11/2021,Wambiana,DryB,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T06:03:00Z,15/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,NA,no,13
2021-11-15T06:03:00Z,15/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,NA,no,13
2021-11-15T05:57:00Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,NA,yes,13
2021-11-15T06:02:00Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,y,yes,13
2021-11-15T19:06:00Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,OBM,y,yes,14
2021-11-15T19:00:00Z,15/11/2021,Wambiana,WetA,Rufous Bettong,Aepyprymnus rufescens,Potoroidae,OBM,NA,no,14
2021-11-15T07:57:27Z,15/11/2021,Wambiana,WetA,Agile Wallaby,Notamacropus agilis,Macropodidae,camera,NA,no,13
2021-11-15T07:57:27Z,15/11/2021,Wambiana,WetA,Agile Wallaby,Notamacropus agilis,Macropodidae,camera,NA,no,13
2021-11-15T01:12:18Z,15/11/2021,Wambiana,WetA,Cat,Felis catus,Felidae,camera,NA,yes,13
2021-11-15T00:55:38Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T03:00:07Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T04:40:42Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T20:07:19Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,14
2021-11-15T22:34:01Z,15/11/2021,Wambiana,WetA,Macropod,Macropus giganteus,Macropodidae,camera,NA,yes,14
2021-11-15T00:25:10Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T19:47:07Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,14
2021-11-15T23:43:57Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,14
2021-11-15T23:43:57Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,14
2021-11-15T00:53:43Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,13
2021-11-15T21:17:52Z,15/11/2021,Wambiana,WetA,Common Brushtail Possum,Trichosurus vulpecula,Phalangeridae,camera,NA,yes,14
